Number, Problems to do, Number of problems, Topics
15, 7, 14, {'3.5', '3.6', '3.4'}

email, boolean_results
hotchrysler820@yahoo.com,1,2,1,1,2,1,1,2,2,2,2,2,1,1
retiredrug129@gmail.com,2,2,2,1,1,2,2,1,1,2,0,1,2,0
replacementtire509@qq.com,2,1,1,1,1,1,2,2,1,2,2,2,2,0
foldingshirt825@gmail.com,2,1,2,1,2,1,2,1,2,0,1,1,2,2
lostdrum301@gmail.com,1,2,1,2,1,1,1,2,1,2,2,2,1,2
freshytide804@outlook.com,2,2,1,1,2,2,2,2,1,0,1,1,1,2
deepbike810@qq.com,2,1,1,1,1,1,1,2,1,2,2,2,2,2
losttire994@163.com,1,1,1,2,2,2,2,1,1,1,1,2,2,2
foldingshack365@yahoo.com,2,1,1,2,2,2,2,1,2,1,1,2,1,1
clamywindow715@qq.com,2,2,1,2,0,1,2,2,2,2,1,1,1,1
hotshack62@outlook.com,2,1,1,2,1,2,1,0,1,0,2,2,2,2
slightlybike594@qq.com,2,1,1,2,2,2,2,2,1,1,1,2,1,0
coldtire254@yahoo.com,2,1,2,2,2,1,1,2,1,2,1,0,1,2
foldingjeep400@yahoo.com,2,2,1,2,2,1,1,2,2,2,1,1,1,1
hotchrysler631@gmail.com,2,2,1,2,2,1,1,2,2,1,2,1,1,1
foundcup74@qq.com,1,2,1,2,1,2,2,0,1,1,1,2,2,2
oldwindow127@outlook.com,1,1,1,2,1,2,1,2,1,0,2,2,2,2
slimyhat57@163.com,2,1,2,2,2,1,1,1,1,2,1,1,2,2
soiledbike346@outlook.com,2,1,1,1,1,2,2,0,1,2,2,2,2,1
slightlyshoes902@outlook.com,2,1,1,1,2,2,1,2,1,2,2,1,2,1
milkyspice240@gmail.com,1,2,1,2,1,2,2,2,1,0,1,1,2,2
coldblanket944@outlook.com,1,2,1,1,1,2,2,2,2,2,1,1,1,2
soiledcup452@outlook.com,2,1,1,1,2,2,1,1,1,1,2,2,2,2
soiledhat769@yahoo.com,2,1,2,2,2,1,2,0,2,1,1,1,2,1
fishyshack646@qq.com,2,2,1,2,2,1,2,2,2,1,1,1,1,0
founddrum766@outlook.com,1,2,1,2,1,1,2,2,1,2,2,1,0,2
retiredwindow699@gmail.com,1,2,1,2,1,2,1,1,2,1,2,2,1,2
slimytire767@yahoo.com,2,1,1,1,2,1,2,2,2,1,2,1,1,2
freshyskates144@163.com,2,2,2,2,1,1,2,2,1,2,1,1,1,1
oldshirt551@gmail.com,1,2,1,1,1,2,2,2,2,1,2,1,2,0
newtide96@gmail.com,1,2,1,2,0,1,2,1,2,1,2,2,1,2
mostlydrum726@163.com,2,1,2,1,2,2,1,2,1,0,2,2,1,1
coldbike575@qq.com,1,2,2,2,1,1,2,1,2,1,1,1,2,2
clamybread550@qq.com,2,1,2,1,2,2,2,2,1,1,2,0,1,1
foundcola777@qq.com,2,1,1,2,2,1,1,2,1,2,1,2,1,2
coldskates628@gmail.com,1,1,1,2,2,2,1,2,2,1,2,1,1,2
soiledblanket851@outlook.com,2,1,2,1,2,1,1,2,1,2,2,0,2,0
foldingtire743@gmail.com,2,2,1,1,2,1,1,2,1,2,2,1,1,2
milkywindow316@163.com,1,2,1,2,1,1,1,2,1,2,2,2,1,2
slimyskates413@yahoo.com,1,1,2,1,2,2,2,1,2,0,2,1,1,2
usedcola449@outlook.com,2,1,2,2,2,0,1,2,2,2,1,1,1,0
moisttide944@gmail.com,2,2,1,1,2,2,1,1,2,0,2,2,0,0
tiredbread824@outlook.com,1,1,1,1,2,2,2,2,2,1,1,2,1,2
foldingsub312@qq.com,1,2,1,2,2,1,2,0,2,1,1,2,2,1
retiredshirt279@yahoo.com,1,1,1,2,2,2,1,0,1,2,2,1,2,2
fishywindow600@yahoo.com,2,1,2,1,1,1,2,0,1,2,2,2,2,1
freshyshoes563@gmail.com,2,1,2,1,2,2,2,1,1,2,1,2,1,1
mostlydrum560@qq.com,2,2,1,1,2,1,1,2,1,0,2,1,2,2
fishyskates601@qq.com,1,2,1,1,2,1,2,1,2,1,2,2,0,2
replacementsnake869@gmail.com,2,2,2,1,2,2,1,1,2,1,1,1,2,1
slightlyskates35@yahoo.com,2,1,1,2,1,2,2,1,1,2,1,1,2,2
deeptire292@outlook.com,2,2,2,1,1,1,2,2,2,2,1,1,1,1
extrabike745@yahoo.com,2,1,1,1,2,2,2,2,1,1,1,1,2,2
retiredtire506@outlook.com,2,2,1,1,1,2,1,2,1,1,1,2,2,2
