Number, Problems to do, Number of problems, Topics
7, 7, 14, {'2.8', '2.7', '2.6'}

email, boolean_results
buriedrug416@gmail.com,0,1,2,2,1,1,2,1,2,2,1,1,2,2
hotchrysler175@outlook.com,1,2,2,2,1,2,1,1,2,1,1,1,2,2
hotshirt965@163.com,2,2,2,2,2,1,1,1,1,1,1,2,0,2
buriedwindow946@outlook.com,2,2,2,2,1,2,2,1,1,1,1,2,1,1
freshychrysler311@gmail.com,2,1,1,2,1,0,2,1,2,2,1,1,2,2
foldingsub664@163.com,1,2,2,2,1,2,1,2,0,2,1,1,2,1
tiredtide19@163.com,1,1,0,0,1,2,1,2,2,2,1,2,2,2
fishychrysler497@outlook.com,2,1,2,1,1,1,2,2,1,1,2,2,1,2
mostlyhat73@gmail.com,2,1,1,2,2,2,1,2,0,2,1,1,2,1
clamyjeep85@qq.com,2,1,2,1,2,1,1,2,1,1,2,2,1,2
foldingcup217@outlook.com,2,1,1,2,1,2,2,1,2,1,2,1,2,1
tiredchrysler162@outlook.com,2,1,1,2,2,2,2,1,0,2,1,1,2,1
freshyskates510@gmail.com,2,0,2,1,1,1,2,2,2,2,1,2,1,1
drybeans627@yahoo.com,1,2,1,1,2,1,1,1,2,2,2,2,1,2
soiledchrysler812@163.com,0,1,2,1,2,0,2,1,2,2,2,2,1,1
dailysub221@outlook.com,2,2,2,1,2,1,1,1,1,2,1,2,1,2
clamysnake538@gmail.com,1,1,1,2,1,1,2,2,1,2,2,1,2,2
dailyrug258@gmail.com,2,2,1,1,2,1,2,2,1,2,1,1,2,1
deepskates589@outlook.com,2,1,2,2,1,2,1,2,1,0,2,2,0,1
oldtire925@yahoo.com,1,2,0,2,1,2,1,2,1,2,2,1,2,1
olddrum621@yahoo.com,2,2,1,1,2,1,2,2,2,2,1,1,1,1
tiredcola545@qq.com,1,2,2,0,2,2,2,2,2,1,1,0,1,1
soiledchrysler461@yahoo.com,2,2,1,2,2,2,2,1,1,1,2,1,1,1
newspice508@163.com,1,2,2,1,1,1,2,2,2,2,1,1,2,1
clamywindow134@qq.com,2,1,2,2,1,2,2,1,1,2,2,1,1,1
foldingsub325@outlook.com,1,2,2,2,2,1,0,2,2,1,1,2,1,1
soiledhat362@outlook.com,2,2,1,2,2,1,2,1,1,1,1,1,2,2
slightlydrum809@163.com,1,2,2,1,1,1,2,1,2,2,0,2,2,1
replacementskates473@outlook.com,0,2,2,2,1,2,2,2,1,1,1,1,1,2
coldsub999@outlook.com,1,1,2,1,1,2,2,1,2,1,2,1,2,2
retiredblanket929@163.com,1,1,2,2,1,2,2,2,2,1,1,1,2,1
extrabeans673@outlook.com,0,1,1,1,1,1,2,2,2,2,2,2,2,1
deepbread689@outlook.com,2,1,2,1,2,1,2,1,2,2,2,1,1,1
mostlyjeep921@qq.com,1,2,1,2,2,1,1,2,2,1,1,1,2,2
newdrum982@qq.com,2,2,2,1,1,2,2,2,2,1,1,1,1,1
slimysnake152@163.com,2,2,1,2,2,1,1,2,0,0,2,1,1,2
slightlycup382@yahoo.com,2,1,2,2,1,1,1,2,2,2,1,1,2,1
oldcup159@163.com,2,2,1,1,1,2,2,0,1,1,1,2,2,2
fishyshoes613@163.com,2,1,1,1,2,2,1,2,1,2,2,1,2,1
fishyhat985@gmail.com,1,1,2,1,2,2,1,1,2,2,1,2,2,1
moistdrum239@gmail.com,1,2,1,2,2,2,1,2,2,1,1,1,2,1
usedspice41@outlook.com,1,1,1,2,2,1,1,2,1,2,2,1,2,2
buriedskates517@yahoo.com,0,1,2,1,2,2,1,1,0,2,0,2,2,2
foldingsub312@qq.com,1,2,1,2,2,1,2,1,2,1,1,2,2,1
dirtyjug281@163.com,2,1,2,1,2,2,1,2,1,2,2,1,0,1
retiredspice754@gmail.com,2,1,2,1,2,2,2,2,2,1,1,1,1,1
buriedjeep247@gmail.com,2,2,0,1,1,1,2,2,1,1,1,2,2,2
replacementshack453@yahoo.com,0,2,2,1,1,2,1,2,1,2,0,2,1,2
hotbread750@outlook.com,1,2,2,2,2,2,1,2,0,1,1,1,1,2
tiredspice818@yahoo.com,1,2,2,1,2,1,1,2,2,0,1,2,2,1
soiledwindow952@163.com,2,1,1,2,2,2,2,2,1,0,1,1,2,1
dailyrug478@qq.com,1,2,2,1,2,1,2,1,2,0,1,1,2,2
usedshoes813@qq.com,1,2,0,1,2,1,2,2,1,2,1,2,1,2
lostbike115@gmail.com,0,2,2,2,2,2,1,2,1,2,1,1,1,1
slightlywindow122@outlook.com,2,2,2,2,1,1,1,1,2,2,1,1,1,2
hotblanket72@outlook.com,1,1,1,2,2,2,1,2,1,2,2,1,1,2
milkybread139@gmail.com,1,2,2,1,1,2,2,1,2,2,1,1,2,1
buriedbike525@163.com,2,2,2,2,2,1,1,1,1,2,2,1,1,1
mostlyshack433@163.com,2,2,1,1,2,2,1,1,0,1,2,2,2,1
slimysub875@outlook.com,2,1,1,1,2,1,2,1,2,1,2,2,1,2
dailychrysler408@outlook.com,1,1,1,2,1,2,1,1,2,2,2,2,2,1
slimyshoes897@yahoo.com,1,1,2,1,2,2,1,2,1,2,1,1,2,2
usedchrysler214@qq.com,1,2,1,1,2,2,2,1,2,0,2,1,1,2
newbread880@gmail.com,1,2,1,1,2,2,1,2,2,2,1,1,2,1
deephat41@yahoo.com,2,1,0,1,2,2,1,2,2,2,1,2,1,1
dailycup49@yahoo.com,2,1,0,2,1,1,1,2,1,2,2,1,2,2
fishyrug795@163.com,2,1,2,1,1,2,1,2,2,1,1,2,2,1
coldtide276@qq.com,1,2,1,2,2,1,1,2,1,2,2,1,2,1
moistjeep419@gmail.com,2,1,1,1,1,1,2,2,2,2,1,2,1,2
soiledspice327@qq.com,2,1,2,1,2,1,1,1,2,2,2,1,2,1
extrajug610@qq.com,2,1,2,2,1,2,1,2,1,1,1,2,2,1
acientshirt593@outlook.com,1,1,1,2,1,2,1,2,1,2,2,2,2,1
extrabeans243@qq.com,2,2,1,1,2,2,2,2,1,1,1,1,1,2
extracup244@yahoo.com,2,1,2,1,1,2,1,2,1,2,1,2,2,1
fishybike909@yahoo.com,1,1,2,2,1,1,2,2,2,1,1,1,2,2
clamybread60@qq.com,1,2,2,1,1,1,2,2,1,1,2,2,1,2
coldtire254@yahoo.com,2,1,2,2,2,1,1,2,1,2,0,1,1,2
freshytire615@outlook.com,0,2,2,2,1,1,1,1,2,2,0,2,2,1
fishyhat767@yahoo.com,2,1,0,1,2,2,1,1,2,1,2,2,2,1
founddrum576@outlook.com,0,2,1,2,2,2,1,2,1,1,2,2,1,1
slimyskates481@qq.com,2,2,2,1,2,2,2,1,1,2,1,1,1,1
milkytire690@163.com,1,1,2,2,2,2,2,1,1,1,2,1,1,2
replacementtide500@gmail.com,1,2,1,2,1,2,2,2,1,2,1,1,1,2
